element,name,team,position,round,total_points,value,minutes,was_home,opponent_team,kickoff_time_formatted,team_h_score,team_a_score,goals_scored,assists,clean_sheets,goals_conceded,own_goals,penalties_saved,penalties_missed,yellow_cards,red_cards,saves,bonus,bps,influence,creativity,threat,ict_index,ea_index,open_play_crosses,big_chances_created,clearances_blocks_interceptions,recoveries,key_passes,tackles,winning_goals,attempted_passes,completed_passes,penalties_conceded,big_chances_missed,errors_leading_to_goal,errors_leading_to_goal_attempt,tackled,offside,target_missed,fouls,dribbles,transfers_balance,selected,transfers_in,transfers_out
432,Phillips,West Brom,Midfielder,2,6,6.0,90,False,Burnley,19 Aug 15:00,0,1,0,1,1,0,0,0,0,0,0,0,0,17,25.4,38.6,5.0,6.9,0,1,0,1,3,3,1,0,15,6,0,0,0,0,4,0,1,1,1,-4638,114554,6541,11179
432,Phillips,West Brom,Midfielder,3,3,6.0,73,True,Stoke,27 Aug 13:30,1,1,0,0,1,0,0,0,0,0,0,0,0,11,13.8,18.5,2.0,3.4,0,2,0,2,2,1,2,0,10,7,0,0,0,0,1,2,0,1,1,14029,132385,27482,13453
432,Phillips,West Brom,Midfielder,4,2,6.0,90,False,Brighton,09 Sep 15:00,3,1,0,0,0,3,0,0,0,0,0,0,0,4,0.0,7.3,16.0,2.2,0,0,0,0,4,0,0,0,22,16,0,0,0,0,2,0,1,1,1,-3781,130977,15702,19483
432,Phillips,West Brom,Midfielder,5,3,6.0,75,True,West Ham,16 Sep 15:00,0,0,0,0,1,0,0,0,0,0,0,0,0,11,11.6,28.7,3.0,4.3,0,1,1,3,3,2,1,0,11,8,0,0,0,0,5,0,1,0,1,-11356,120475,8133,19489
432,Phillips,West Brom,Midfielder,6,1,6.0,16,False,Arsenal,25 Sep 20:00,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0.6,0.3,0.0,0.1,0,0,0,0,3,0,0,0,7,4,0,0,0,0,3,0,0,0,0,-24912,96131,2027,26939
432,Phillips,West Brom,Midfielder,7,4,5.9,57,True,Watford,30 Sep 15:00,2,2,0,1,0,1,0,0,0,0,0,0,0,14,11.0,0.3,39.0,5.0,0,0,0,1,6,0,1,0,13,10,0,0,0,0,2,1,0,0,1,-14512,81903,2166,16678
432,Phillips,West Brom,Midfielder,8,0,5.9,0,False,Leicester,16 Oct 20:00,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-9793,72514,2822,12615
432,Phillips,West Brom,Midfielder,9,1,5.8,13,False,Southampton,21 Oct 17:30,1,0,0,0,0,1,0,0,0,0,0,0,0,2,0.2,0.6,0.0,0.1,0,0,0,0,0,0,0,0,6,4,0,0,0,0,1,0,0,0,0,-11048,61564,505,11553
432,Phillips,West Brom,Midfielder,10,6,5.7,22,True,Man City,28 Oct 15:00,2,3,1,0,0,0,0,0,0,0,0,0,0,20,36.4,0.1,33.0,7.0,0,0,0,0,1,0,0,0,3,2,0,0,0,0,1,1,0,0,1,-12605,49036,206,12811
432,Phillips,West Brom,Midfielder,11,1,5.7,31,False,Huddersfield,04 Nov 15:00,1,0,0,0,0,0,0,0,0,0,0,0,0,-1,3.0,5.3,9.0,1.7,0,0,0,0,1,0,0,0,9,9,0,0,0,0,4,0,0,1,1,-1847,47340,1431,3278
432,Phillips,West Brom,Midfielder,12,2,5.7,83,True,Chelsea,18 Nov 15:00,0,4,0,0,0,4,0,0,0,0,0,0,0,6,3.0,15.1,1.0,1.9,0,1,0,0,4,1,0,0,21,16,0,0,0,0,2,0,1,1,1,-4976,42448,252,5228
432,Phillips,West Brom,Midfielder,13,2,5.6,90,False,Spurs,25 Nov 15:00,1,1,0,0,0,1,0,0,0,0,0,0,0,18,23.2,18.3,4.0,4.6,0,2,1,8,10,1,1,0,21,12,0,0,0,0,3,1,1,0,2,-3251,39321,231,3482
432,Phillips,West Brom,Midfielder,14,5,5.6,90,True,Newcastle,28 Nov 20:00,2,2,0,1,0,2,0,0,0,0,0,0,0,22,28.4,15.9,0.0,4.4,0,1,1,2,7,1,1,0,25,19,0,0,0,0,5,0,0,0,2,-236,39290,2051,2287
432,Phillips,West Brom,Midfielder,15,0,5.6,0,True,Crystal Palace,02 Dec 15:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-4113,35202,356,4469
432,Phillips,West Brom,Midfielder,16,0,5.6,0,False,Swansea,09 Dec 15:00,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-4224,30998,98,4322
432,Phillips,West Brom,Midfielder,17,0,5.5,0,False,Liverpool,13 Dec 20:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2576,28434,20,2596
432,Phillips,West Brom,Midfielder,18,0,5.5,0,True,Man Utd,17 Dec 14:15,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2295,26148,12,2307
432,Phillips,West Brom,Midfielder,19,0,5.5,0,False,Stoke,23 Dec 15:00,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1995,24163,24,2019
432,Phillips,West Brom,Midfielder,20,3,5.5,87,True,Everton,26 Dec 15:00,0,0,0,0,1,0,0,0,0,0,0,0,0,6,8.2,25.6,5.0,3.9,0,3,0,1,2,2,0,0,28,22,0,0,0,0,5,1,1,0,2,-1031,23137,15,1046
432,Phillips,West Brom,Midfielder,21,3,5.5,71,True,Arsenal,31 Dec 16:30,1,1,0,0,1,0,0,0,0,0,0,0,0,16,17.2,37.8,1.0,5.6,0,4,0,3,5,2,1,0,22,17,0,0,0,0,1,0,1,0,2,-528,22647,111,639
432,Phillips,West Brom,Midfielder,22,0,5.5,0,False,West Ham,02 Jan 19:45,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-150,22517,225,375
432,Phillips,West Brom,Midfielder,23,3,5.5,90,True,Brighton,13 Jan 15:00,2,0,0,0,1,0,0,0,0,0,0,0,0,11,12.2,44.4,12.0,6.9,0,0,0,3,6,3,0,0,30,25,0,0,0,0,3,1,1,0,0,-801,21747,197,998
432,Phillips,West Brom,Midfielder,24,2,5.5,90,False,Everton,20 Jan 15:00,1,1,0,0,0,1,0,0,0,0,0,0,0,3,10.8,12.8,34.0,5.8,0,0,0,3,5,1,0,0,22,16,0,0,0,0,6,0,1,1,2,-298,21499,143,441
432,Phillips,West Brom,Midfielder,25,0,5.4,35,False,Man City,31 Jan 20:00,3,0,0,0,0,2,0,0,0,1,0,0,0,-1,3.4,0.4,19.0,2.3,0,0,0,0,2,0,0,0,5,2,0,0,0,0,2,0,0,1,2,-169,21388,214,383
432,Phillips,West Brom,Midfielder,26,1,5.4,90,True,Southampton,03 Feb 15:00,2,3,0,0,0,3,0,0,0,1,0,0,0,5,8.8,2.3,3.0,1.4,0,0,0,2,3,0,0,0,20,15,0,0,0,0,3,0,1,1,5,60,21473,391,331
432,Phillips,West Brom,Midfielder,27,2,5.4,90,False,Chelsea,12 Feb 20:00,3,0,0,0,0,3,0,0,0,0,0,0,0,16,18.0,45.2,0.0,6.3,0,2,0,1,7,3,0,0,37,31,0,0,0,0,3,1,0,0,3,-372,21130,104,476
432,Phillips,West Brom,Midfielder,28,2,5.4,80,True,Huddersfield,24 Feb 15:00,1,2,0,0,0,2,0,0,0,0,0,0,0,6,9.4,26.4,4.0,4.0,0,1,0,1,4,2,0,0,14,10,0,0,0,0,5,0,0,1,2,489,21675,887,398
432,Phillips,West Brom,Midfielder,29,2,5.4,90,False,Watford,03 Mar 15:00,1,0,0,0,0,1,0,0,0,0,0,0,0,10,14.6,39.3,4.0,5.8,0,2,0,4,3,3,1,0,18,14,0,0,0,0,4,0,0,2,0,-120,21564,227,347
432,Phillips,West Brom,Midfielder,30,2,5.4,69,True,Leicester,10 Mar 15:00,1,4,0,0,0,2,0,0,0,0,0,0,0,7,11.0,0.8,0.0,1.2,0,0,0,1,4,0,1,0,10,10,0,0,0,0,3,0,0,0,1,239,28204,528,289
432,Phillips,West Brom,Midfielder,31,1,5.4,13,False,Bournemouth,17 Mar 15:00,2,1,0,0,0,2,0,0,0,0,0,0,0,-1,0.2,0.0,36.0,3.6,0,0,0,0,2,0,0,0,3,1,0,1,0,0,1,0,0,0,0,1044,33104,1395,351
432,Phillips,West Brom,Midfielder,32,1,5.4,45,True,Burnley,31 Mar 15:00,1,2,0,0,0,1,0,0,0,0,0,0,0,6,10.4,25.5,4.0,4.0,0,1,0,1,2,2,0,0,15,8,0,0,0,0,1,0,0,0,1,-954,28410,89,1043
432,Phillips,West Brom,Midfielder,33,1,5.4,90,True,Swansea,07 Apr 15:00,1,1,0,0,0,1,0,0,0,1,0,0,0,-2,1.0,11.0,19.0,3.1,0,1,0,0,2,0,1,0,22,16,0,0,0,0,5,1,1,1,0,-411,28031,79,490
432,Phillips,West Brom,Midfielder,34,3,5.4,76,False,Man Utd,15 Apr 16:00,0,1,0,0,1,0,0,0,0,0,0,0,0,4,0.6,0.9,10.0,1.2,0,0,0,0,2,0,0,0,13,9,0,0,0,0,4,0,0,0,2,-474,27511,26,500
432,Phillips,West Brom,Midfielder,35,2,5.4,90,True,Liverpool,21 Apr 12:30,2,2,0,0,0,2,0,0,0,0,0,0,0,19,23.2,17.4,45.0,8.6,0,1,0,2,12,1,1,0,29,19,0,0,0,0,2,0,0,0,6,-7,27595,141,148
432,Phillips,West Brom,Midfielder,36,11,5.4,90,False,Newcastle,28 Apr 15:00,0,1,1,0,1,0,0,0,0,0,0,0,3,29,46.8,29.6,21.0,9.7,0,1,0,4,5,2,0,1,21,15,0,0,0,0,5,1,0,0,2,-114,27498,88,202
432,Phillips,West Brom,Midfielder,37,3,5.4,90,True,Spurs,05 May 15:00,1,0,0,0,1,0,0,0,0,0,0,0,0,10,11.0,32.4,0.0,4.3,0,0,1,3,0,2,0,0,6,4,0,0,0,0,0,1,0,2,1,587,28149,932,345
432,Phillips,West Brom,Midfielder,38,0,5.4,0,False,Crystal Palace,13 May 15:00,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,857,29099,1155,298
433,Field,West Brom,Midfielder,1,3,4.5,69,True,Bournemouth,12 Aug 15:00,1,0,0,0,1,0,0,0,0,0,0,0,0,6,3.2,1.3,0.0,0.5,0,0,0,2,2,0,0,0,12,10,0,0,0,0,0,0,0,1,0,0,2503,0,0
433,Field,West Brom,Midfielder,2,3,4.5,85,False,Burnley,19 Aug 15:00,0,1,0,0,1,0,0,0,0,0,0,0,0,6,8.6,0.3,2.0,1.1,0,0,0,2,1,0,0,0,17,7,0,0,0,0,1,0,0,0,0,706,4928,1292,586
433,Field,West Brom,Midfielder,3,0,4.5,0,True,Stoke,27 Aug 13:30,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9586,17183,12757,3171
433,Field,West Brom,Midfielder,4,0,4.5,0,False,Brighton,09 Sep 15:00,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1649,15835,575,2224
433,Field,West Brom,Midfielder,5,0,4.5,0,True,West Ham,16 Sep 15:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1381,14535,170,1551
433,Field,West Brom,Midfielder,6,0,4.5,0,False,Arsenal,25 Sep 20:00,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1351,13241,106,1457
433,Field,West Brom,Midfielder,7,0,4.5,0,True,Watford,30 Sep 15:00,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-961,12333,126,1087
433,Field,West Brom,Midfielder,8,0,4.5,0,False,Leicester,16 Oct 20:00,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-715,11661,151,866
433,Field,West Brom,Midfielder,9,0,4.5,0,False,Southampton,21 Oct 17:30,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-484,11197,65,549
433,Field,West Brom,Midfielder,10,0,4.5,0,True,Man City,28 Oct 15:00,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-754,10467,45,799
433,Field,West Brom,Midfielder,11,0,4.5,0,False,Huddersfield,04 Nov 15:00,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-429,10047,30,459
433,Field,West Brom,Midfielder,12,0,4.5,0,True,Chelsea,18 Nov 15:00,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-408,9672,32,440
433,Field,West Brom,Midfielder,13,3,4.5,66,False,Spurs,25 Nov 15:00,1,1,0,0,1,0,0,0,0,0,0,0,0,9,11.6,10.8,0.0,2.2,0,0,0,1,3,1,1,0,16,13,0,0,0,0,1,0,0,0,0,-424,9266,20,444
433,Field,West Brom,Midfielder,14,9,4.5,83,True,Newcastle,28 Nov 20:00,2,2,1,0,0,2,0,0,0,0,0,0,2,31,42.4,3.8,17.0,6.3,0,0,0,3,6,0,2,0,31,26,0,0,0,0,1,0,0,4,1,-199,9079,75,274
433,Field,West Brom,Midfielder,15,2,4.5,90,True,Crystal Palace,02 Dec 15:00,0,0,0,0,1,0,0,0,0,1,0,0,0,11,16.8,14.8,56.0,8.8,0,0,0,4,9,1,2,0,44,33,0,0,0,0,3,0,0,3,2,2709,12024,3256,547
433,Field,West Brom,Midfielder,16,0,4.5,45,False,Swansea,09 Dec 15:00,1,0,0,0,0,0,0,0,0,1,0,0,0,-1,5.0,15.3,0.0,2.0,0,1,0,2,2,1,1,0,14,12,0,0,0,0,5,0,0,1,0,842,13063,1788,946
433,Field,West Brom,Midfielder,17,-1,4.5,0,False,Liverpool,13 Dec 20:00,0,0,0,0,0,0,0,0,0,1,0,0,0,-3,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-237,12908,699,936
433,Field,West Brom,Midfielder,18,0,4.5,0,True,Man Utd,17 Dec 14:15,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-728,12212,112,840
433,Field,West Brom,Midfielder,19,0,4.5,0,False,Stoke,23 Dec 15:00,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-725,11517,98,823
433,Field,West Brom,Midfielder,20,0,4.5,0,True,Everton,26 Dec 15:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-482,11040,31,513
433,Field,West Brom,Midfielder,21,0,4.5,0,True,Arsenal,31 Dec 16:30,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-636,10415,41,677
433,Field,West Brom,Midfielder,22,0,4.5,0,False,West Ham,02 Jan 19:45,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-412,10003,16,428
433,Field,West Brom,Midfielder,23,0,4.5,0,True,Brighton,13 Jan 15:00,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-515,9519,105,620
433,Field,West Brom,Midfielder,24,0,4.5,0,False,Everton,20 Jan 15:00,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-321,9208,33,354
433,Field,West Brom,Midfielder,25,1,4.5,54,False,Man City,31 Jan 20:00,3,0,0,0,0,1,0,0,0,0,0,0,0,2,6.4,1.2,0.0,0.8,0,0,0,1,1,0,1,0,12,7,0,0,0,0,2,0,0,1,0,-329,8894,13,342
433,Field,West Brom,Midfielder,26,0,4.5,0,True,Southampton,03 Feb 15:00,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-132,8768,34,166
433,Field,West Brom,Midfielder,27,0,4.5,0,False,Chelsea,12 Feb 20:00,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-199,8579,16,215
433,Field,West Brom,Midfielder,28,0,4.5,0,True,Huddersfield,24 Feb 15:00,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-140,8453,16,156
433,Field,West Brom,Midfielder,29,1,4.5,3,False,Watford,03 Mar 15:00,1,0,0,0,0,0,0,0,0,0,0,0,0,3,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,2,2,0,0,0,0,0,0,0,0,0,-46,8411,13,59
433,Field,West Brom,Midfielder,30,1,4.4,31,True,Leicester,10 Mar 15:00,1,4,0,0,0,3,0,0,0,0,0,0,0,1,3.2,1.0,2.0,0.6,0,0,0,1,1,0,0,0,12,9,0,0,0,0,1,0,0,1,0,-41,7892,19,60
433,Field,West Brom,Midfielder,31,1,4.4,8,False,Bournemouth,17 Mar 15:00,2,1,0,0,0,1,0,0,0,0,0,0,0,5,5.2,16.3,18.0,4.0,0,1,0,0,1,1,0,0,8,8,0,0,0,0,0,0,0,0,0,-57,7806,21,78
433,Field,West Brom,Midfielder,32,0,4.4,0,True,Burnley,31 Mar 15:00,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-131,7718,5,136
433,Field,West Brom,Midfielder,33,0,4.4,0,True,Swansea,07 Apr 15:00,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-116,7604,3,119
433,Field,West Brom,Midfielder,34,0,4.4,0,False,Man Utd,15 Apr 16:00,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-90,7514,6,96
433,Field,West Brom,Midfielder,35,0,4.4,0,True,Liverpool,21 Apr 12:30,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-44,7475,9,53
433,Field,West Brom,Midfielder,36,0,4.4,0,False,Newcastle,28 Apr 15:00,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-26,7466,6,32
433,Field,West Brom,Midfielder,37,0,4.4,0,True,Spurs,05 May 15:00,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-19,7447,10,29
433,Field,West Brom,Midfielder,38,0,4.4,0,False,Crystal Palace,13 May 15:00,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-35,7415,6,41
434,Brunt,West Brom,Midfielder,1,8,5.5,90,True,Bournemouth,12 Aug 15:00,1,0,0,1,1,0,0,0,0,0,0,0,2,29,29.8,42.3,0.0,7.2,0,1,1,2,6,3,3,0,27,8,0,0,0,0,1,0,0,1,0,0,5228,0,0
434,Brunt,West Brom,Midfielder,2,3,5.5,90,False,Burnley,19 Aug 15:00,0,1,0,0,1,0,0,0,0,0,0,0,0,6,4.2,4.2,1.0,0.9,0,0,0,2,3,0,0,0,28,11,0,0,0,0,0,0,1,1,0,42058,70766,47918,5860
434,Brunt,West Brom,Midfielder,3,3,5.5,90,True,Stoke,27 Aug 13:30,1,1,0,0,0,1,0,0,0,0,0,0,1,24,23.4,52.8,0.0,7.6,0,3,0,4,6,3,2,0,40,33,0,0,0,0,0,0,0,0,0,16888,93112,29065,12177
434,Brunt,West Brom,Midfielder,4,0,5.5,0,False,Brighton,09 Sep 15:00,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18583,117104,34342,15759
434,Brunt,West Brom,Midfielder,5,3,5.5,71,True,West Ham,16 Sep 15:00,0,0,0,0,1,0,0,0,0,0,0,0,0,10,8.4,6.3,4.0,1.9,0,0,0,2,3,0,0,0,27,20,0,0,0,0,0,0,0,0,2,-14009,103737,4562,18571
434,Brunt,West Brom,Midfielder,6,0,5.5,0,False,Arsenal,25 Sep 20:00,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-21188,82793,974,22162
434,Brunt,West Brom,Midfielder,7,2,5.5,61,True,Watford,30 Sep 15:00,2,2,0,0,0,1,0,0,0,0,0,0,0,21,17.2,24.8,0.0,4.2,0,0,1,6,9,2,2,0,26,17,0,0,0,0,0,0,0,0,0,-11805,71079,882,12687
434,Brunt,West Brom,Midfielder,8,0,5.5,0,False,Leicester,16 Oct 20:00,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-6810,64375,668,7478
434,Brunt,West Brom,Midfielder,9,0,5.4,0,False,Southampton,21 Oct 17:30,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-5878,58540,240,6118
434,Brunt,West Brom,Midfielder,10,0,5.3,0,True,Man City,28 Oct 15:00,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-8072,50493,96,8168
434,Brunt,West Brom,Midfielder,11,0,5.3,0,False,Huddersfield,04 Nov 15:00,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-4506,46006,72,4578
434,Brunt,West Brom,Midfielder,12,0,5.2,0,True,Chelsea,18 Nov 15:00,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-3453,42583,56,3509
434,Brunt,West Brom,Midfielder,13,0,5.2,0,False,Spurs,25 Nov 15:00,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2579,40015,33,2612
434,Brunt,West Brom,Midfielder,14,0,5.2,0,True,Newcastle,28 Nov 20:00,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-3086,36929,12,3098
434,Brunt,West Brom,Midfielder,15,0,5.1,0,True,Crystal Palace,02 Dec 15:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2879,34053,12,2891
434,Brunt,West Brom,Midfielder,16,0,5.1,8,False,Swansea,09 Dec 15:00,1,0,0,0,0,0,0,0,0,1,0,0,0,2,1.2,0.3,0.0,0.2,0,0,0,0,3,0,1,0,13,8,0,0,0,0,0,0,0,1,0,-2361,31695,9,2370
434,Brunt,West Brom,Midfielder,17,1,5.1,11,False,Liverpool,13 Dec 20:00,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0.0,0.3,1.0,0.0,0,0,0,0,1,0,0,0,4,2,0,0,0,0,0,0,1,0,0,-642,31059,17,659
434,Brunt,West Brom,Midfielder,18,1,5.1,18,True,Man Utd,17 Dec 14:15,1,2,0,0,0,0,0,0,0,0,0,0,0,5,4.8,28.5,1.0,3.4,0,1,0,0,2,2,0,0,14,7,0,0,0,0,0,0,1,0,0,-577,30490,34,611
434,Brunt,West Brom,Midfielder,19,6,5.1,90,False,Stoke,23 Dec 15:00,3,1,0,1,0,3,0,0,0,0,0,0,1,34,36.8,81.0,0.0,11.8,0,1,1,1,9,5,2,0,60,48,0,0,0,0,1,0,0,2,2,-615,29890,104,719
434,Brunt,West Brom,Midfielder,20,3,5.1,90,True,Everton,26 Dec 15:00,0,0,0,0,1,0,0,0,0,0,0,0,0,21,21.2,83.5,32.0,13.7,0,3,1,0,5,6,0,0,44,32,0,0,0,0,0,0,1,1,2,-260,29643,116,376
434,Brunt,West Brom,Midfielder,21,2,5.1,71,True,Arsenal,31 Dec 16:30,1,1,0,0,1,0,0,0,0,1,0,0,0,10,16.4,20.4,3.0,4.0,0,0,0,5,7,1,1,0,34,28,0,0,0,0,2,0,1,1,0,-513,29144,94,607
434,Brunt,West Brom,Midfielder,22,0,5.1,0,False,West Ham,02 Jan 19:45,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-292,28860,108,400
434,Brunt,West Brom,Midfielder,23,6,5.1,90,True,Brighton,13 Jan 15:00,2,0,0,1,1,0,0,0,0,0,0,0,0,19,24.4,37.1,0.0,6.2,0,2,0,1,3,2,0,0,21,14,0,0,0,0,1,0,0,0,0,-630,28249,190,820
434,Brunt,West Brom,Midfielder,24,2,5.1,78,False,Everton,20 Jan 15:00,1,1,0,0,0,1,0,0,0,0,0,0,0,9,11.6,29.0,0.0,4.1,0,1,0,2,2,2,0,0,27,17,0,0,0,0,1,0,0,0,0,-130,28140,315,445
